bbl,address,on_dhcr_list,stab_units_by_year,stab_units_ever_nonzero,stab_units_latest_year,unit_count,year_built,building_class,is_condo_coop,abatement_type,abatement_end_year,stab_unit_trend,stabilization_confidence,stabilization_confidence_reason,hpd_violation_count_total,hpd_violation_count_open,hpd_violation_count_class_c,hpd_violation_count_open_class_c,building_safety_tier,building_safety_tier_reason
3017700056,636 MARCY AVENUE,0,,0,,2.0,1910.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700057,638 MARCY AVENUE,0,,0,,2.0,1925.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700058,640 MARCY AVENUE,0,,0,,2.0,1925.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700059,642 MARCY AVENUE,0,,0,,2.0,1925.0,B9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700061,67 PULASKI STREET,0,,0,,2.0,1925.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700062,65 PULASKI STREET,0,,0,,2.0,1925.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700063,63 PULASKI STREET,0,,0,,3.0,1925.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",13.0,0.0,1.0,0.0,clean_record,0 open HPD violations on record
3017700064,61 PULASKI STREET,0,,0,,3.0,1925.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700065,59 PULASKI STREET,0,,0,,2.0,1925.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700066,57 PULASKI ST,1,,0,,3.0,2006.0,C0,0,421-A (1-15),,registered in historical mirror: 2012,high,on current DHCR list and has a 421-a abatement,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700067,55 PULASKI STREET,0,,0,,3.0,1925.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",5.0,4.0,0.0,0.0,some_issues,4 open HPD violations (none class C)
3017700068,53 PULASKI STREET,0,,0,,4.0,1905.0,C3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",4.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017700069,51 PULASKI STREET,0,,0,,3.0,1914.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700070,49A PULASKI STREET,0,,0,,2.0,1925.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700071,49 PULASKI STREET,0,,0,,3.0,1925.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",1.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017700072,47 PULASKI STREET,0,,0,,8.0,1973.0,C1,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",3.0,0.0,1.0,0.0,clean_record,0 open HPD violations on record
3017700075,43 PULASKI STREET,0,,0,,3.0,1915.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017700076,41 PULASKI STREET,0,,0,,2.0,1915.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700077,39A PULASKI STREET,0,,0,,2.0,1915.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700078,39 PULASKI STREET,0,,0,,2.0,1915.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3017700079,37 PULASKI STREET,0,,0,,2.0,1915.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700080,35 PULASKI STREET,0,,0,,2.0,1915.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700081,33 PULASKI STREET,0,,0,,2.0,1915.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700082,31 PULASKI STREET,0,,0,,2.0,1915.0,B2,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700083,29 PULASKI STREET,0,,0,,1.0,1899.0,A5,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700084,27 PULASKI STREET,0,,0,,2.0,2001.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700085,25 PULASKI STREET,0,,0,,2.0,2001.0,B1,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700086,23 PULASKI STREET,0,,0,,4.0,1905.0,C3,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3017700088,19 PULASKI STREET,0,,0,,3.0,1905.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",9.0,9.0,0.0,0.0,some_issues,9 open HPD violations (none class C)
3017700089,17 PULASKI STREET,0,,0,,1.0,1915.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700090,15 PULASKI STREET,0,,0,,3.0,1915.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",10.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017700091,13 PULASKI STREET,0,,0,,0.0,2000.0,I7,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017700095,5 PULASKI STREET,0,,0,,3.0,1915.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",6.0,6.0,1.0,1.0,concerning,1 open immediately-hazardous (class C) HPD violation(s)
3017700096,3 PULASKI STREET,0,,0,,3.0,1915.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",2.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017700097,1 PULASKI STREET,0,,0,,1.0,1915.0,A9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",3.0,2.0,0.0,0.0,minimal,2 open HPD violation(s) (none class C)
3017700098,9 PULASKI STREET,0,,0,,2.0,1899.0,B9,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017707501,21 PULASKI STREET,0,,0,,2.0,1915.0,R6,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017710001,641 TO 643 MARCY AVE,1,,0,,24.0,1931.0,C7,0,,,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list,3.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017710003,639 MARCY AVENUE,0,,0,,3.0,1931.0,C0,0,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",4.0,0.0,0.0,0.0,clean_record,0 open HPD violations on record
3017710004,637 MARCY AVE,1,,0,,8.0,1931.0,C1,0,,,"registered in historical mirror: 2009,2011",high,on current DHCR list,6.0,0.0,3.0,0.0,clean_record,0 open HPD violations on record
3017710005,633 TO 635 MARCY AVE,1,,0,,64.0,2018.0,D1,0,421-A (16),,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list and has a 421-a abatement,17.0,0.0,5.0,0.0,clean_record,0 open HPD violations on record
3017710010,84 HART ST,1,,0,,8.0,2010.0,C1,0,421-A (1-15),,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list and has a 421-a abatement,11.0,8.0,0.0,0.0,some_issues,8 open HPD violations (none class C)
3017710011,86 TO 88 HART ST,1,,0,,10.0,2016.0,C1,0,421-A (1-15),,not found in any historical mirror year (2009/2011/2012/2013),high,on current DHCR list and has a 421-a abatement,10.0,0.0,2.0,0.0,clean_record,0 open HPD violations on record
3017710013,90 HART ST,1,,0,,8.0,2005.0,C1,0,,,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017710014,92 HART ST,1,,0,,8.0,2005.0,C1,0,421-A (1-15),,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list and has a 421-a abatement,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017710015,94 HART ST,1,,0,,8.0,2005.0,C1,0,421-A (1-15),,"registered in historical mirror: 2009,2011,2012,2013",high,on current DHCR list and has a 421-a abatement,,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017710016,96 TO 98 HART ST,1,,0,,20.0,1931.0,D9,0,,,"registered in historical mirror: 2011,2012,2013",high,on current DHCR list,81.0,1.0,15.0,1.0,concerning,1 open immediately-hazardous (class C) HPD violation(s)
3017710018,100 TO 102 HART ST,1,,0,,20.0,1931.0,D9,0,,,"registered in historical mirror: 2011,2012,2013",high,on current DHCR list,41.0,0.0,4.0,0.0,clean_record,0 open HPD violations on record
3017710020,104 HART STREET,0,,0,,0.0,0.0,QG,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017710021,106 HART STREET,0,,0,,0.0,0.0,QG,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
3017710022,108 HART STREET,0,,0,,0.0,0.0,QG,1,,,not found in any historical mirror year (2009/2011/2012/2013),unknown,"no DHCR registration, abatement, or nycdb unit-count signal, and doesn't meet the pre-1974/6+ unit/non-condo fallback heuristic",,,,,unknown,no HPD violation data loaded for this BBL (not the same as a clean record -- see docstring)
